Release,File,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,NSmells,NR,NAuth,LOC_added_sum,LOC_added_max,LOC_added_avg,LOC_deleted_sum,LOC_deleted_max,LOC_deleted_avg,Churn_sum,Churn_max,Churn_avg,ChgSetSize_max,ChgSetSize_avg,Buggy
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Calendard.java,0,2,2,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,0,2,0,0,0,2,0,0,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,17,1,0,0,1,1,0,0,0.0,38,38,38.0,38,38,38.0,2110,2110.0,No
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/FetchModeValue.java,1,2,1,1,1,2,0,3,0,0.75,NaN,NaN,1,0,1,0,0,0,1,0,0,0,4,4,3,1,0,0,3,0,5,11,0,0,0,0,0,5,0,4,0,4,0,0,0,0,49,1,0,0,1,1,0,0,0.0,53,53,53.0,53,53,53.0,2110,2110.0,No
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/CacheDictionary.java,1,2,1,1,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,8,0,10,0,0,0,0,0,0,46,1,0,0,1,1,0,0,0.0,45,45,45.0,45,45,45.0,2110,2110.0,No
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Min.java,2,3,1,2,3,3,0,0,3,0.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,1,0,0,0,0,0,0,0,0,17,0,0,0,1,1,0,0,0.0,44,44,44.0,44,44,44.0,2110,2110.0,No
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Size.java,7,8,1,7,5,3,0,5,10,0.0,0.0,0.0,5,0,3,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,1,1,0,0,0.0,57,57,57.0,57,57,57.0,2110,2110.0,No
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/StrategyInstaller.java,5,15,10,5,6,1,6,0,15,0.8333333,0.0,0.0,6,0,6,0,0,0,6,4,0,0,1,0,0,0,1,0,1,0,0,13,1,0,0,0,0,0,0,1,0,1,0,0,0,0,43,1025,0,0,1,1,0,0,0.0,69,69,69.0,69,69,69.0,2110,2110.0,No
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Sized.java,0,3,3,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,0,2,0,0,0,2,0,0,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,16,1,0,0,1,1,0,0,0.0,36,36,36.0,36,36,36.0,2110,2110.0,No
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PDeletedState.java,2,4,2,2,16,2,1,6,105,0.0,0.0,0.0,15,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,50,14,0,0,0,1,4,1,0,0,0,0,0,0,0,56,0,0,0,1,1,0,0,0.0,94,94,94.0,94,94,94.0,2110,2110.0,No
1.2.1,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ListResultList.java,3,7,4,3,18,2,1,13,0,0.5555556,0.0,0.0,18,0,18,0,0,0,18,0,0,0,2,0,0,2,0,0,1,0,0,67,16,0,0,0,0,0,0,3,0,2,0,0,0,0,47,1,0,0,1,1,0,0,0.0,123,123,123.0,123,123,123.0,2110,2110.0,Yes
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/ee/JNDIManagedRuntime.java,4,6,2,4,6,2,0,5,4,0.5,0.0,0.0,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,0,0,0,29,3,0,1,1,0,1,0,6,0,3,2,0,0,0,38,1,0,0,1,1,0,0,0.0,79,79,79.0,79,79,79.0,2110,2110.0,No
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ToUpperCase.java,8,10,2,8,4,3,0,9,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,1,0,0,2,2,4,1,3,0,0,0,0,35,1,0,0,1,1,0,0,0.0,58,58,58.0,58,58,58.0,2110,2110.0,Yes
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ByteArrayValueHandler.java,8,10,2,8,4,2,0,5,6,0.75,0.0,0.0,4,1,4,0,0,0,4,0,0,0,1,1,0,1,0,0,1,0,2,19,4,0,0,0,0,0,1,2,0,2,0,0,0,0,28,1,0,0,1,1,0,0,0.0,62,62,62.0,62,62,62.0,2110,2110.0,No
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/IsEmptyExpression.java,7,8,1,7,5,1,0,8,0,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,1,0,0,22,1,0,0,0,0,0,0,1,0,1,0,0,0,0,37,0,0,0,1,1,0,0,0.0,65,65,65.0,65,65,65.0,2110,2110.0,No
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ValuePath.java,5,6,1,5,4,3,0,6,0,0.0,0.0,0.0,4,0,3,0,1,0,4,0,0,0,1,0,0,1,0,0,1,0,0,17,2,0,0,0,0,0,0,1,0,1,0,0,0,0,31,0,0,0,1,1,0,0,0.0,57,57,57.0,57,57,57.0,2110,2110.0,No
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/BatchingOperationOrderUpdateManager.java,6,6,0,6,4,3,0,5,1,0.0,0.0,0.0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,1,0,0,0,5,0,2,1,0,0,0,75,1,0,0,1,1,0,0,0.0,74,74,74.0,74,74,74.0,2110,2110.0,No
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/util/UnsupportedException.java,2,9,7,2,5,5,0,1,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,0,1,1,0,0,0.0,54,54,54.0,54,54,54.0,2110,2110.0,No
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/event/LifecycleEvent.java,1,15,14,1,4,1,0,0,2,0.96,0.0,0.0,4,0,4,0,0,0,4,0,0,0,25,23,23,2,0,0,25,0,0,41,2,0,0,0,0,0,22,25,0,25,0,0,0,0,80,1,0,0,1,1,0,0,0.0,217,217,217.0,217,217,217.0,2110,2110.0,No
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/NanoPrecisionTimestampVersionStrategy.java,1,2,1,1,2,5,0,1,1,0.5,0.0,0.0,2,0,1,0,1,0,2,0,0,0,1,1,1,0,0,0,1,0,0,9,2,0,0,0,0,1,0,1,0,1,0,0,0,0,23,1,0,0,1,1,0,0,0.0,41,41,41.0,41,41,41.0,2110,2110.0,Yes
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/NotExpression.java,7,8,1,7,5,2,0,8,0,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,1,0,0,30,1,0,0,0,2,2,0,2,0,2,0,0,1,0,34,0,0,0,1,1,0,0,0.0,81,81,81.0,81,81,81.0,2110,2110.0,No
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/InstanceofExpression.java,5,6,1,5,6,2,0,10,0,0.125,0.0,0.0,4,0,2,0,2,0,4,0,0,0,2,0,0,2,0,0,2,0,1,21,2,0,1,0,1,0,0,4,0,4,0,0,0,0,42,0,0,0,1,1,0,0,0.0,69,69,69.0,69,69,69.0,2110,2110.0,No
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/event/ExceptionOrphanedKeyAction.java,6,7,1,6,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,6,0,0,0,0,0,1,0,1,0,1,0,0,0,0,29,1,0,0,1,1,0,0,0.0,42,42,42.0,42,42,42.0,2110,2110.0,No
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/util/ObjectId.java,2,4,2,2,9,2,0,2,0,0.0,0.0,0.0,7,0,4,0,2,1,7,0,0,0,1,0,0,1,0,0,0,0,0,27,4,0,3,0,3,0,1,4,0,2,0,0,0,0,33,17,0,0,1,1,0,0,0.0,65,65,65.0,65,65,65.0,2110,2110.0,No
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/util/StoreException.java,2,14,12,2,6,5,5,1,15,1.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,5,5,5,0,0,0,5,0,0,25,1,0,0,0,0,0,5,5,0,5,0,0,0,0,36,1,0,0,1,1,0,0,0.0,61,61,61.0,61,61,61.0,2110,2110.0,Yes
1.2.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedState.java,2,4,2,2,15,2,1,3,105,0.0,0.0,0.0,15,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,50,15,0,0,0,0,4,0,0,0,0,0,0,0,0,55,0,0,0,1,1,0,0,0.0,94,94,94.0,94,94,94.0,2110,2110.0,No
1.2.2,openjpa-kernel/src/main/java/org/apache/openjpa/event/TransactionEvent.java,1,7,6,1,10,1,0,0,5,0.8809525,0.0,0.0,6,0,6,0,0,0,6,0,0,0,14,9,9,5,0,0,14,0,0,39,5,0,4,0,4,0,9,14,0,14,0,0,0,0,121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.2.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AndExpression.java,3,5,2,3,6,2,1,5,0,0.16666667,0.0,0.0,6,0,4,0,2,0,6,0,0,0,2,0,0,2,0,0,2,0,0,26,4,0,0,0,0,0,0,2,0,2,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.2.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractFieldManager.java,2,3,1,2,20,1,1,0,190,0.0,0.0,0.0,20,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.2.2,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/SuffixMetaDataFilter.java,2,3,1,2,3,1,0,2,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,10,1,0,1,0,0,0,0,2,0,2,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.2.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/SimpleNode.java,2,2,0,2,1,2,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.2.2,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/AbstractClassStrategy.java,11,17,6,11,7,2,6,0,21,0.85714287,0.0,0.0,7,0,7,0,0,0,7,0,0,0,1,0,0,0,1,0,0,0,0,24,6,0,0,0,0,0,0,2,0,1,0,0,0,0,60,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.2.2,openjpa-kernel/src/main/java/org/apache/openjpa/util/OptimisticException.java,4,7,3,4,5,2,0,5,4,0.4,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,1,0,1,0,0,1,0,0,21,1,0,0,0,0,3,0,1,0,1,0,0,0,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.2.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Lit.java,4,5,1,4,9,2,0,2,0,0.4375,0.0,0.0,8,0,7,0,1,0,8,0,0,0,2,0,0,2,0,0,1,0,1,29,5,0,1,0,1,0,0,4,0,2,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.2.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/UnboundVariable.java,2,3,1,2,6,2,0,0,7,0.5833334,0.0,0.0,6,0,5,0,1,0,6,0,0,0,2,0,0,2,0,0,0,0,0,22,3,0,0,0,0,0,0,5,0,2,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.2.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Param.java,4,6,2,4,7,2,0,1,11,0.6666667,0.0,0.0,7,0,6,0,1,0,7,0,0,0,3,0,0,3,0,0,0,0,0,27,4,0,0,0,0,0,1,7,0,3,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.2.2,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AbstractDB2Dictionary.java,3,5,2,3,8,2,2,6,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,5,74,0,0,2,0,0,35,2,30,3,4,2,0,0,0,100,1025,0,0,1,1,2,2,2.0,5,5,5.0,7,7,7.0,6,6.0,Yes
1.2.2,openjpa-kernel/src/main/java/org/apache/openjpa/ant/ApplicationIdToolTask.java,7,7,0,7,10,2,0,4,0,0.5,0.0,0.0,9,0,7,0,2,0,9,0,0,0,2,0,0,0,2,0,0,0,1,32,2,0,1,0,1,0,0,9,0,2,0,0,0,0,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.2.2,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Any.java,2,3,1,2,2,3,0,0,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.2.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNonTransNewState.java,2,2,0,2,8,2,0,2,28,0.0,0.0,0.0,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.2.2,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/All.java,2,3,1,2,2,3,0,0,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.2.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Divide.java,3,4,1,3,2,3,0,1,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.2.2,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ClobValueHandler.java,5,7,2,5,2,2,0,3,1,0.5,0.0,0.0,2,1,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,13,2,0,0,0,0,0,1,2,0,2,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.2.2,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/ExpirationEvent.java,0,2,2,0,3,1,0,0,0,0.33333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,2,0,0,15,2,0,0,0,0,0,0,2,0,2,0,0,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.2.2,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/BlobValueHandler.java,5,7,2,5,2,2,0,3,1,0.5,0.0,0.0,2,1,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,13,2,0,0,0,0,0,1,2,0,2,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.2.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCleanState.java,2,3,1,2,13,2,0,2,78,0.0,0.0,0.0,13,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,42,12,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.2.2,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Sqrt.java,2,4,2,2,4,3,0,0,6,0.0,0.0,0.0,4,0,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,1,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.2.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/BindValueVariableExpression.java,3,4,1,3,3,3,0,1,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,1,0,0,1,0,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.2.2,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Avg.java,2,3,1,2,3,3,0,0,3,0.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,1,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.2.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Multiply.java,3,4,1,3,2,3,0,1,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.2.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/CompareExpression.java,6,16,10,6,13,2,9,12,0,0.2,0.0,0.0,5,0,2,0,3,0,5,1,0,0,2,0,0,2,0,0,2,0,6,37,2,0,6,0,2,0,0,14,0,10,1,0,0,0,35,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.2.2,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/BootstrapException.java,1,3,2,1,6,4,0,0,13,0.6666667,0.0,0.0,6,0,6,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,22,2,0,0,0,0,0,0,2,0,1,0,0,0,0,19,1,0,0,1,1,55,55,55.0,55,55,55.0,110,110,110.0,135,135.0,No
1.2.2,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/SuperclassDiscriminatorStrategy.java,11,14,3,11,8,3,0,14,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,24,3,1,2,0,0,0,0,2,0,1,2,0,0,0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.2.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/EqualExpression.java,2,3,1,2,5,3,0,1,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,3,0,2,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.2.2,openjpa-kernel/src/main/java/org/apache/openjpa/util/InternalException.java,2,32,30,2,7,5,0,1,21,0.0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.2.2,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/JDBCProductDerivation.java,4,4,0,4,4,2,0,4,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,1,0,0,2,0,0,0,0,1,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.2.2,openjpa-kernel/src/main/java/org/apache/openjpa/util/LongId.java,2,4,2,2,11,2,0,3,0,0.0,0.0,0.0,8,0,6,0,2,0,8,0,0,0,1,0,0,1,0,0,1,0,1,29,4,0,3,0,5,0,3,2,1,1,0,0,0,0,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.2.2,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedStatement.java,2,3,1,2,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,1,33,33,33.0,33,33,33.0,66,66,66.0,135,135.0,No
1.2.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/EDirtyState.java,3,4,1,3,14,2,0,5,91,0.0,0.0,0.0,14,0,1,0,0,13,14,0,0,0,0,0,0,0,0,0,0,0,0,46,12,0,0,0,0,1,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.2.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewDeletedState.java,2,3,1,2,14,2,0,4,91,0.0,0.0,0.0,14,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,48,14,0,0,0,0,4,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
1.2.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNonTransDirtyState.java,2,2,0,2,9,2,0,3,36,0.0,0.0,0.0,9,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,30,8,0,0,0,0,1,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.2.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TransientState.java,3,3,0,3,1,2,0,6,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.2.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PDirtyState.java,3,4,1,3,15,2,0,7,105,0.0,0.0,0.0,15,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,49,13,0,0,0,0,2,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.2.2,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/InKeyExpression.java,5,6,1,5,3,2,0,3,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,1,0,0,1,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.2.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Mod.java,3,4,1,3,2,3,0,1,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.2.2,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Count.java,5,6,1,5,5,3,0,1,10,0.0,0.0,0.0,5,0,3,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,0,0,1,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.2.2,openjpa-kernel/src/main/java/org/apache/openjpa/util/CallbackException.java,2,4,2,2,3,2,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.2.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/OrExpression.java,3,4,1,3,4,2,0,5,0,0.0,0.0,0.0,4,0,2,0,2,0,4,0,0,0,2,0,0,2,0,0,2,0,0,20,2,0,0,0,0,0,0,2,0,2,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.2.2,openjpa-kernel/src/main/java/org/apache/openjpa/event/BrokerFactoryEvent.java,1,4,3,1,3,1,0,1,1,0.6666667,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,1,1,1,0,0,1,0,0,14,2,0,0,0,0,0,1,2,0,2,0,0,0,0,41,1,0,0,1,1,56,56,56.0,56,56,56.0,112,112,112.0,135,135.0,No
1.2.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewProvisionalState.java,3,4,1,3,14,2,0,6,91,0.0,0.0,0.0,14,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,49,13,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.2.2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/EDeletedState.java,2,3,1,2,10,2,0,3,45,0.0,0.0,0.0,10,0,1,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,35,10,0,0,0,0,1,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
1.2.2,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/JDBCEvent.java,1,8,7,1,7,1,0,2,11,0.91596645,0.0,0.0,7,0,7,0,0,0,7,0,6,0,17,12,12,5,0,0,17,0,1,45,6,0,0,0,0,0,12,17,0,17,0,0,0,0,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.2.2,openjpa-kernel/src/main/java/org/apache/openjpa/util/ReferentialIntegrityException.java,3,4,1,3,10,6,0,7,16,0.875,0.0,0.0,8,1,5,3,0,0,5,0,0,0,7,6,5,2,0,0,6,0,1,39,6,0,0,0,0,3,5,9,0,7,1,0,0,0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.2.2,openjpa-kernel/src/main/java/org/apache/openjpa/util/NoTransactionException.java,2,2,0,2,2,7,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
